record_id,atm_id,date,city,location_type,day_of_week,month,is_weekend,is_holiday,festival,temperature,transaction_count,average_withdrawal,withdrawal_amount,deposit_amount,opening_cash,cash_remaining,cash_out,replenishment_required,next_day_cash_requirement
3946,ATM023,2024-09-14,Jaipur,Residential,Saturday,9,1,0,None,29.27,172,5886.0,1012392.0,153336.19,2000000,1140944.19,0,0,994583.74
3947,ATM027,2024-01-20,Hyderabad,Hospital,Saturday,1,1,0,None,38.21,228,2602.0,593256.0,45940.78,2500000,1952684.78,0,0,558180.4
3948,ATM013,2025-06-27,Delhi,Business Area,Friday,6,0,0,None,31.27,161,5654.0,910294.0,42616.14,1000000,132322.14,0,1,1026280.86
3949,ATM025,2024-12-27,Bengaluru,College,Friday,12,0,0,None,16.62,110,4515.0,616608.87,74146.82,2000000,1457537.95,0,0,575969.78
3950,ATM022,2024-01-23,Jaipur,Mall,Tuesday,1,0,0,Diwali,35.95,354,5045.0,1785930.0,236750.74,2500000,950820.74,0,0,2491558.94
3951,ATM031,2025-11-08,Pune,Railway Station,Saturday,11,1,0,None,37.1,257,3373.0,1121911.76,59962.22,1500000,438050.46,0,1,1081500.29
3952,ATM030,2025-02-15,Jaipur,Market,Saturday,2,1,0,None,19.38,282,4885.0,1377570.0,146689.66,2000000,769119.66,0,0,1409402.99
3953,ATM038,2025-03-05,Hyderabad,College,Wednesday,3,0,0,Dussehra,35.55,378,6472.0,2446416.0,404599.4,1500000,0.0,1,1,2707656.35
3954,ATM020,2024-03-27,Chennai,Hospital,Wednesday,3,0,0,None,28.73,97,2221.0,215437.0,34130.91,1500000,1318693.91,0,0,248265.57
3955,ATM009,2024-10-05,Hyderabad,Business Area,Saturday,10,1,0,None,40.21,451,2787.0,1628091.76,160584.83,2000000,532493.07,0,0,2097164.98
3956,ATM006,2024-09-29,Hyderabad,Bus Stand,Sunday,9,1,0,None,15.54,137,4035.0,552795.0,48465.39,3000000,2495670.39,0,0,560764.06
3957,ATM026,2024-08-28,Bengaluru,Bus Stand,Wednesday,8,0,0,None,30.13,208,5549.0,1154192.0,131603.84,2500000,1477411.84,0,0,1284823.93
3958,ATM031,2025-02-10,Jaipur,Residential,Monday,2,0,0,None,36.68,226,5350.0,1209100.0,204077.93,2500000,1494977.93,0,0,1252501.63
3959,ATM021,2024-09-11,Hyderabad,Hospital,Wednesday,9,0,0,None,24.47,224,2316.0,518784.0,82097.79,2500000,2063313.79,0,0,463230.93
3960,ATM009,2025-07-05,Jaipur,Bus Stand,Saturday,7,1,0,None,26.92,244,4982.0,1215608.0,163049.5,2500000,1447441.5,0,0,1462184.02
3961,ATM040,2024-03-24,Mumbai,Railway Station,Sunday,3,1,0,None,39.14,292,3573.0,1043316.0,51046.26,3000000,2007730.26,0,0,1217191.25
3962,ATM040,2024-08-03,Mumbai,Business Area,Saturday,8,1,0,None,26.75,415,1626.0,674790.0,73985.39,2000000,1399195.39,0,0,726704.28
3963,ATM029,2024-11-22,Mumbai,Market,Friday,11,0,1,None,31.97,409,6343.0,3276661.37,503413.32,2500000,0.0,1,1,3742259.21
3964,ATM020,2024-10-11,Jaipur,Business Area,Friday,10,0,0,Diwali,41.08,266,4411.0,1526778.38,239521.83,2500000,1212743.45,0,0,2127010.5
3965,ATM004,2024-05-18,Kolkata,Market,Saturday,5,1,0,None,33.82,307,3597.0,1104279.0,135445.68,1000000,31166.68,1,1,1280833.35
3966,ATM040,2025-12-09,Kolkata,Business Area,Tuesday,12,0,0,None,36.93,210,4690.0,1327980.47,82959.53,2000000,754979.06,0,0,1570233.55
3967,ATM018,2025-07-16,Hyderabad,College,Wednesday,7,0,0,None,24.09,166,5378.0,892748.0,79058.59,2500000,1686310.59,0,0,824615.79
3968,ATM022,2025-12-07,Hyderabad,Hospital,Sunday,12,1,0,None,15.09,186,6130.0,1510310.09,260984.81,1000000,0.0,1,1,1778000.7
3969,ATM011,2025-04-26,Jaipur,Hospital,Saturday,4,1,0,None,29.26,166,4687.0,778042.0,90072.13,3000000,2312030.13,0,0,973266.02
3970,ATM032,2024-03-02,Hyderabad,Hospital,Saturday,3,1,0,None,34.86,292,4802.0,1402184.0,46871.67,2500000,1144687.67,0,0,1777544.85
3971,ATM040,2025-07-07,Delhi,Hospital,Monday,7,0,0,None,36.0,191,4008.0,765528.0,53304.04,1500000,787776.04,0,0,822558.84
3972,ATM039,2024-10-19,Chennai,College,Saturday,10,1,0,None,16.25,261,4761.0,1616018.65,153283.91,1500000,37265.26,1,1,1775615.38
3973,ATM030,2025-11-28,Hyderabad,Hospital,Friday,11,0,0,None,22.51,107,4941.0,712901.42,81725.38,1000000,368823.96,0,1,752286.83
3974,ATM025,2024-07-16,Pune,College,Tuesday,7,0,0,None,15.59,200,2922.0,584400.0,47608.79,1500000,963208.79,0,0,567156.67
3975,ATM007,2025-02-01,Mumbai,College,Saturday,2,1,1,None,26.53,291,5435.0,1581585.0,195693.24,1500000,114108.24,0,1,1765501.96
3976,ATM031,2025-11-16,Delhi,Market,Sunday,11,1,1,None,29.14,344,6247.0,2373740.77,145451.07,2500000,271710.3,0,1,2741719.38
3977,ATM012,2025-03-18,Bengaluru,Bus Stand,Tuesday,3,0,0,None,31.83,105,6023.0,632415.0,19331.11,2500000,1886916.11,0,0,686460.68
3978,ATM023,2025-09-17,Mumbai,Mall,Wednesday,9,0,0,None,32.41,247,3961.0,978367.0,91065.91,2000000,1112698.91,0,0,845112.68
3979,ATM005,2024-04-19,Bengaluru,Business Area,Friday,4,0,0,None,41.82,187,5060.0,946220.0,158232.99,3000000,2212012.99,0,0,919827.51
3980,ATM006,2025-10-31,Bengaluru,Market,Friday,10,0,0,None,36.86,261,,699183.18,84189.09,2500000,1885005.91,0,0,835071.04
3981,ATM028,2025-10-23,Hyderabad,Hospital,Thursday,10,0,0,None,20.85,154,3047.0,581576.44,35575.74,2500000,1953999.3,0,0,567058.18
3982,ATM019,2024-06-11,Hyderabad,Residential,Tuesday,6,0,0,None,21.54,202,3476.0,702152.0,53345.06,3000000,2351193.06,0,0,751633.39
3983,ATM021,2024-02-24,Chennai,Market,Saturday,2,1,0,None,37.04,282,2619.0,738558.0,97908.91,1000000,359350.91,0,1,955899.1
3984,ATM037,2024-07-28,Mumbai,Residential,Sunday,7,1,0,None,19.28,171,4203.0,718713.0,59563.38,1500000,840850.38,0,0,775108.99
3985,ATM040,2025-09-12,Bengaluru,Bus Stand,Friday,9,0,0,Holi,38.27,398,4000.0,1592000.0,209086.97,3000000,1617086.97,0,0,1758573.44
3986,ATM030,2024-05-27,Pune,Business Area,Monday,5,0,1,None,35.58,389,5679.0,2209131.0,357775.46,3000000,1148644.46,0,0,2596177.51
3987,ATM018,2025-08-31,Mumbai,Hospital,Sunday,8,1,0,Holi,38.09,330,5648.0,1863840.0,192234.48,2000000,328394.48,0,1,2432883.4
3988,ATM035,2025-01-27,Mumbai,Market,Monday,1,0,0,None,22.95,291,2854.0,830514.0,99264.07,3000000,2268750.07,0,0,984175.04
3989,ATM025,2024-11-17,Bengaluru,Bus Stand,Sunday,11,1,1,None,17.71,270,2108.0,720801.36,27051.2,1000000,306249.84,0,1,828271.0
3990,ATM017,2024-03-20,Delhi,Business Area,Wednesday,3,0,0,None,36.75,283,2603.0,736649.0,87861.06,2000000,1351212.06,0,0,690441.41
3991,ATM016,2025-04-12,Delhi,Hospital,Saturday,4,1,0,None,26.4,245,2316.0,567420.0,41799.47,2500000,1974379.47,0,0,568510.93
3992,ATM023,2024-11-21,Delhi,Mall,Thursday,11,0,0,None,30.73,250,2016.0,637776.98,22036.84,1000000,384259.86,0,1,702668.61
3993,ATM033,2024-11-05,Kolkata,Residential,Tuesday,11,0,0,None,26.96,137,2250.0,401696.95,40801.34,1000000,639104.39,0,0,443218.28
3994,ATM005,2025-11-11,Jaipur,Bus Stand,Tuesday,11,0,0,None,30.32,103,5194.0,636556.44,109956.35,2500000,1973399.91,0,0,763628.43
3995,ATM001,2024-07-08,Mumbai,Business Area,Monday,7,0,0,None,20.75,214,6378.0,1364892.0,139438.9,1000000,0.0,1,1,1200012.48
3996,ATM001,2024-04-10,Hyderabad,Hospital,Wednesday,4,0,0,None,26.17,99,6018.0,595782.0,72975.6,1500000,977193.6,0,0,698118.71
3997,ATM011,2025-11-24,Hyderabad,Market,Monday,11,0,0,None,41.54,245,3209.0,967861.24,77618.52,3000000,2109757.28,0,0,967110.79
3998,ATM026,2024-02-24,Bengaluru,College,Saturday,2,1,0,None,38.09,184,4296.0,790464.0,88036.2,1000000,297572.2,0,1,975002.5
3999,ATM031,2024-03-26,Mumbai,Market,Tuesday,3,0,0,None,41.84,176,4276.0,752576.0,28514.16,2000000,1275938.16,0,0,836282.02
4000,ATM005,2025-12-25,Mumbai,College,Thursday,12,0,0,None,31.5,240,4829.0,1291695.14,225554.19,2500000,1433859.05,0,0,1281596.77
4001,ATM013,2025-12-20,Hyderabad,Business Area,Saturday,12,1,0,None,41.91,386,1907.0,965645.54,66146.99,3000000,2100501.45,0,0,1194052.46
4002,ATM022,2025-01-20,Bengaluru,College,Monday,1,0,0,Eid,27.75,259,3739.0,968401.0,53621.48,2000000,1085220.48,0,0,1131570.54
4003,ATM017,2024-02-28,Pune,Bus Stand,Wednesday,2,0,0,None,32.9,208,4899.0,1018992.0,146256.63,2500000,1627264.63,0,0,986515.05
4004,ATM017,2024-04-18,Bengaluru,Business Area,Thursday,4,0,0,None,35.98,258,2448.0,631584.0,47379.16,3000000,2415795.16,0,0,719732.95
4005,ATM007,2025-01-26,Delhi,College,Sunday,1,1,0,None,41.04,165,2119.0,349635.0,40252.9,2000000,1690617.9,0,0,367766.28
4006,ATM032,2024-02-13,Bengaluru,Residential,Tuesday,2,0,0,None,28.28,220,4624.0,1017280.0,160264.0,2000000,1142984.0,0,0,1180711.03
4007,ATM017,2024-10-04,Hyderabad,Mall,Friday,10,0,0,None,39.36,296,2625.0,975937.48,164595.85,1500000,688658.37,0,0,1085293.2
4008,ATM032,2025-10-06,Delhi,Market,Monday,10,0,0,None,33.9,149,4190.0,814590.23,52214.9,3000000,2237624.67,0,0,879980.76
4009,ATM012,2025-02-24,Hyderabad,Business Area,Monday,2,0,0,None,16.16,198,2014.0,398772.0,36546.29,3000000,2637774.29,0,0,431810.0
4010,ATM008,2024-10-28,Bengaluru,Market,Monday,10,0,0,Holi,27.02,449,2143.0,1164063.23,36774.45,2500000,1372711.22,0,0,1424700.8
4011,ATM017,2024-08-13,Pune,College,Tuesday,8,0,0,None,30.57,119,3348.0,398412.0,47568.5,2500000,2149156.5,0,0,393233.39
4012,ATM007,2025-11-30,Delhi,College,Sunday,11,1,0,None,21.79,267,2184.0,688447.63,23678.75,2500000,1835231.12,0,0,744524.86
4013,ATM006,2025-12-05,Jaipur,College,Friday,12,0,0,None,35.46,108,5898.0,840910.88,25914.05,2500000,1685003.17,0,0,983366.51
4014,ATM036,2024-09-13,Bengaluru,Bus Stand,Friday,9,0,0,None,41.3,172,5240.0,901280.0,86090.38,3000000,2184810.38,0,0,963284.66
4015,ATM031,2025-05-08,Delhi,Residential,Thursday,5,0,0,None,26.55,113,2256.0,254928.0,30748.61,1500000,1275820.61,0,0,287924.15
4016,ATM012,2025-07-20,Chennai,Bus Stand,Sunday,7,1,0,None,30.83,146,3181.0,464426.0,14676.31,3000000,2550250.31,0,0,566004.38
4017,ATM008,2025-01-06,Bengaluru,Business Area,Monday,1,0,0,None,40.71,302,5475.0,1653450.0,182227.44,1500000,28777.44,1,1,1650124.31
4018,ATM030,2024-10-14,Delhi,Mall,Monday,10,0,0,None,19.61,185,6357.0,1465351.3,102780.86,2000000,637429.56,0,0,1598443.03
4019,ATM026,2025-08-28,Delhi,Mall,Thursday,8,0,0,Diwali,19.76,381,4817.0,1835277.0,274630.11,1000000,0.0,1,1,2244111.25
4020,ATM027,2024-04-08,Delhi,Market,Monday,4,0,0,Christmas,19.02,514,1815.0,932910.0,138834.79,2500000,1705924.79,0,0,1272837.01
4021,ATM011,2024-02-18,Pune,Railway Station,Sunday,2,1,1,None,27.36,386,4381.0,1691066.0,275220.56,3000000,1584154.56,0,0,1814294.97
4022,ATM008,2025-02-04,Jaipur,Residential,Tuesday,2,0,0,None,35.34,191,4886.0,933226.0,49228.62,3000000,2116002.62,0,0,925810.86
4023,ATM023,2025-07-08,Pune,Railway Station,Tuesday,7,0,0,None,25.42,159,4447.0,707073.0,47034.78,2500000,1839961.78,0,0,728073.99
4024,ATM013,2024-05-27,Delhi,Hospital,Monday,5,0,0,None,19.8,150,4445.0,666750.0,24603.13,3000000,2357853.13,0,0,798739.5
4025,ATM002,2025-01-31,Hyderabad,Market,Friday,1,0,0,None,31.54,375,5293.0,1984875.0,303501.45,3000000,1318626.45,0,0,2033119.78
4026,ATM007,2025-07-02,Chennai,Bus Stand,Wednesday,7,0,0,None,39.08,94,1916.0,180104.0,22685.59,2500000,2342581.59,0,0,177641.7
4027,ATM035,2024-10-26,Hyderabad,Railway Station,Saturday,10,1,1,None,37.99,354,3766.0,1609993.94,102672.16,2000000,492678.22,0,1,2225523.97
4028,ATM027,2024-01-02,Jaipur,Market,Tuesday,1,0,0,None,25.36,384,3506.0,1346304.0,135366.28,3000000,1789062.28,0,0,1519816.69
4029,ATM019,2024-10-16,Jaipur,Market,Wednesday,10,0,0,None,32.16,305,6042.0,2405528.31,92980.32,2500000,187452.01,0,1,2057122.83
4030,ATM032,2025-11-01,Delhi,Hospital,Saturday,11,1,0,None,37.92,224,4517.0,1141719.64,66460.55,1000000,0.0,1,1,1186477.96
4031,ATM004,2024-05-01,Kolkata,Business Area,Wednesday,5,0,0,None,23.87,279,5941.0,1657539.0,176016.4,1000000,0.0,1,1,1723308.06
4032,ATM012,2025-05-11,Hyderabad,Market,Sunday,5,1,1,None,25.34,404,1521.0,614484.0,59397.15,2000000,1444913.15,0,0,713665.21
4033,ATM012,2024-01-14,Kolkata,Hospital,Sunday,1,1,1,None,40.98,266,4529.0,1204714.0,198482.27,1000000,0.0,1,1,1334794.49
4034,ATM011,2024-09-15,Jaipur,Mall,Sunday,9,1,0,None,17.48,364,5382.0,1959048.0,256386.54,2000000,297338.54,0,1,1808372.52
4035,ATM024,2024-05-05,Chennai,Mall,Sunday,5,1,0,None,38.69,351,5701.0,2001051.0,67389.25,1000000,0.0,1,1,2458510.22
4036,ATM007,2024-05-10,Delhi,Market,Friday,5,0,0,None,28.3,296,3751.0,1110296.0,155715.09,2000000,1045419.09,0,0,970077.74
4037,ATM028,2025-08-17,Chennai,Railway Station,Sunday,8,1,0,None,36.66,275,2691.0,740025.0,109293.61,2500000,1869268.61,0,0,836482.48
4038,ATM038,2024-09-28,Jaipur,Railway Station,Saturday,9,1,0,None,28.8,333,6147.0,2046951.0,348700.06,2000000,301749.06,0,1,2016957.59
4039,ATM014,2025-09-09,Delhi,Residential,Tuesday,9,0,0,None,41.43,173,4881.0,844413.0,50499.47,1000000,206086.47,0,1,847476.81
4040,ATM010,2024-11-04,Mumbai,Railway Station,Monday,11,0,0,None,27.88,394,3933.0,1943065.31,98193.83,2000000,155128.52,0,1,2015582.04
4041,ATM005,2025-08-04,Chennai,Residential,Monday,8,0,0,None,25.51,153,3053.0,467109.0,44189.39,1500000,1077080.39,0,0,555286.28
4042,ATM023,2025-11-25,Chennai,Mall,Tuesday,11,0,0,None,32.76,298,6383.0,2555969.25,184010.04,2500000,128040.79,0,1,2666318.54
4043,ATM008,2025-01-11,Delhi,College,Saturday,1,1,0,None,41.79,199,3406.0,677794.0,100629.39,1000000,422835.39,0,1,759057.08
4044,ATM040,2025-07-17,Jaipur,Residential,Thursday,7,0,1,None,36.09,176,2554.0,449504.0,26867.45,2000000,1577363.45,0,0,455355.0
4045,ATM014,2024-09-03,Chennai,Railway Station,Tuesday,9,0,0,Diwali,17.8,394,2689.0,1059466.0,83336.94,3000000,2023870.94,0,0,1380436.07
4046,ATM010,2025-05-22,Delhi,Bus Stand,Thursday,5,0,0,None,15.16,159,3508.0,557772.0,81555.98,3000000,2523783.98,0,0,653104.94
4047,ATM025,2025-03-15,Hyderabad,Business Area,Saturday,3,1,0,Dussehra,16.08,488,1850.0,902800.0,127054.04,2500000,1724254.04,0,0,1104584.68
4048,ATM033,2025-09-12,Pune,Residential,Friday,9,0,0,Holi,20.47,281,4423.0,1242863.0,75533.54,2500000,1332670.54,0,0,1345932.04
4049,ATM004,2025-07-22,Bengaluru,Railway Station,Tuesday,7,0,0,None,20.13,213,5271.0,1122723.0,38656.91,3000000,1915933.91,0,0,1267554.08
4050,ATM038,2025-07-09,Bengaluru,Bus Stand,Wednesday,7,0,0,None,27.53,92,5323.0,489716.0,41278.44,3000000,2551562.44,0,0,534935.74
4051,ATM026,2024-05-21,Mumbai,Market,Tuesday,5,0,0,Dussehra,30.21,550,4891.0,2690050.0,419444.19,2500000,229394.19,0,1,3209613.83
4052,ATM012,2025-06-01,Mumbai,Residential,Sunday,6,1,0,None,29.7,270,1592.0,429840.0,13783.14,2500000,2083943.14,0,0,533272.54
4053,ATM033,2025-11-28,Mumbai,Hospital,Friday,11,0,0,None,28.13,92,4052.0,477807.71,26047.49,1500000,1048239.78,0,0,497161.03
4054,ATM018,2025-01-21,Kolkata,Market,Tuesday,1,0,0,None,26.4,235,5183.0,1218005.0,145572.81,1500000,427567.81,0,1,1304426.83
4055,ATM007,2025-11-12,Jaipur,Business Area,Wednesday,11,0,0,None,15.23,166,6067.0,1123517.19,69454.92,3000000,1945937.73,0,0,1240035.12
4056,ATM040,2025-07-13,Kolkata,Bus Stand,Sunday,7,1,0,None,21.95,264,6013.0,1587432.0,184185.4,2000000,596753.4,0,0,1995735.38
4057,ATM035,2024-09-09,Chennai,Bus Stand,Monday,9,0,1,None,26.24,260,4589.0,1193140.0,200078.44,2500000,1506938.44,0,0,1564285.93
4058,ATM009,2025-01-31,Delhi,Hospital,Friday,1,0,0,None,17.7,97,5631.0,546207.0,72733.71,2500000,2026526.71,0,0,598714.68
4059,ATM027,2024-10-31,Delhi,College,Thursday,10,0,0,None,39.89,235,6234.0,1786018.73,236759.58,1500000,0.0,1,1,1918399.95
4060,ATM034,2025-05-25,Delhi,Railway Station,Sunday,5,1,0,None,27.02,325,4239.0,1377675.0,187234.03,1500000,309559.03,0,1,1493223.54
4061,ATM009,2025-03-04,Jaipur,Market,Tuesday,3,0,0,None,22.76,192,4121.0,791232.0,81490.31,1000000,290258.31,0,1,737608.0
4062,ATM029,2024-07-24,Mumbai,Bus Stand,Wednesday,7,0,0,None,37.1,110,5415.0,595650.0,77612.17,2500000,1981962.17,0,0,711065.96
4063,ATM018,2025-05-07,Hyderabad,Bus Stand,Wednesday,5,0,0,None,21.65,108,5569.0,601452.0,106099.05,1500000,1004647.05,0,0,605875.11
4064,ATM003,2024-12-26,Jaipur,Residential,Thursday,12,0,0,Eid,26.74,225,4030.0,1184422.5,199265.03,2500000,1514842.53,0,0,1442759.91
4065,ATM026,2024-09-16,Delhi,Mall,Monday,9,0,0,None,23.97,281,4828.0,1356668.0,238201.93,1500000,381533.93,0,1,1208649.37
4066,ATM040,2025-12-15,Jaipur,College,Monday,12,0,0,None,37.75,167,2525.0,497164.9,40539.04,2000000,1543374.14,0,0,448637.2
4067,ATM022,2025-07-29,Pune,Residential,Tuesday,7,0,1,None,27.27,288,6190.0,1782720.0,215825.38,2500000,933105.38,0,0,1810371.32
4068,ATM027,2025-04-28,Hyderabad,Market,Monday,4,0,0,None,26.7,148,4075.0,603100.0,107568.01,2000000,1504468.01,0,0,534632.9
4069,ATM034,2024-06-16,Jaipur,Railway Station,Sunday,6,1,0,Christmas,30.04,467,2605.0,1216535.0,183116.16,3000000,1966581.16,0,0,1679408.36
4070,ATM039,2025-06-21,Pune,Hospital,Saturday,6,1,0,None,19.19,321,3571.0,1146291.0,107156.24,3000000,1960865.24,0,0,1372779.97
4071,ATM012,2025-07-30,Pune,Residential,Wednesday,7,0,0,None,41.54,95,3356.0,318820.0,26800.12,2000000,1707980.12,0,0,326482.25
4072,ATM036,2024-02-23,Hyderabad,Railway Station,Friday,2,0,0,None,28.25,240,4001.0,960240.0,148707.51,3000000,2188467.51,0,0,870290.53
4073,ATM010,2025-05-07,Chennai,College,Wednesday,5,0,1,None,15.11,216,1928.0,416448.0,58078.58,1500000,1141630.58,0,0,530635.4
4074,ATM027,2024-10-19,Pune,Market,Saturday,10,1,0,Eid,30.81,435,1797.0,970585.05,153907.49,1000000,183322.44,0,1,1071705.06
4075,ATM007,2025-03-16,Pune,College,Sunday,3,1,0,None,37.53,306,4146.0,1268676.0,96845.45,2000000,828169.45,0,0,1613268.66
4076,ATM016,2024-02-09,Delhi,Mall,Friday,2,0,0,None,27.81,296,4777.0,1413992.0,70054.76,2500000,1156062.76,0,0,1561771.95
4077,ATM011,2024-01-05,Kolkata,Hospital,Friday,1,0,0,Eid,37.18,226,6004.0,1356904.0,156846.78,2500000,1299942.78,0,0,1745700.56
4078,ATM013,2024-02-27,Jaipur,Railway Station,Tuesday,2,0,0,None,19.26,285,4559.0,1299315.0,198982.1,2500000,1399667.1,0,0,1363426.6
4079,ATM007,2024-02-16,Jaipur,Market,Friday,2,0,0,None,31.93,351,2038.0,715338.0,114224.87,2500000,1898886.87,0,0,631373.26
4080,ATM017,2024-01-01,Bengaluru,College,Monday,1,0,0,None,15.91,85,4835.0,410975.0,28957.37,1500000,1117982.37,0,0,490112.75
4081,ATM027,2024-09-20,Chennai,Bus Stand,Friday,9,0,1,None,37.47,314,4890.0,1535460.0,124011.02,2500000,1088551.02,0,0,1867260.69
4082,ATM023,2024-03-03,Kolkata,Railway Station,Sunday,3,1,0,None,22.68,415,3657.0,1517655.0,63634.95,2500000,1045979.95,0,0,1401740.01
4083,ATM033,2025-01-17,Kolkata,Railway Station,Friday,1,0,0,None,34.36,338,5583.0,1887054.0,153802.96,3000000,1266748.96,0,0,2026243.78
4084,ATM036,2025-05-20,Kolkata,Hospital,Tuesday,5,0,0,None,16.6,97,4320.0,419040.0,67985.29,1500000,1148945.29,0,0,497313.0
4085,ATM034,2024-06-17,Chennai,Market,Monday,6,0,0,None,36.76,206,3742.0,770852.0,107364.38,1000000,336512.38,0,1,900818.7
4086,ATM016,2025-10-04,Bengaluru,Business Area,Saturday,10,1,0,None,27.37,299,3853.0,1332706.25,195049.45,1500000,362343.2,0,1,1522227.95
4087,ATM020,2024-12-19,Jaipur,Residential,Thursday,12,0,0,None,40.61,207,3813.0,1041500.04,39648.74,2500000,1498148.7,0,0,1229055.54
4088,ATM009,2024-09-25,Pune,Bus Stand,Wednesday,9,0,0,None,39.66,203,2731.0,554393.0,82085.96,3000000,2527692.96,0,0,512193.3
4089,ATM019,2024-04-15,Delhi,Residential,Monday,4,0,0,None,27.17,248,2110.0,523280.0,17408.21,3000000,2494128.21,0,0,549604.65
4090,ATM036,2024-10-25,Hyderabad,Hospital,Friday,10,0,0,None,31.57,122,6242.0,946178.06,37756.48,2000000,1091578.42,0,0,847678.15
4091,ATM009,2025-05-29,Bengaluru,Residential,Thursday,5,0,0,None,24.6,169,6451.0,1090219.0,109539.83,1000000,19320.83,1,1,1295865.87
4092,ATM012,2024-10-18,Mumbai,Market,Friday,10,0,0,Dussehra,24.24,425,6193.0,3268893.38,275401.33,3000000,6507.95,1,1,4282301.61
4093,ATM015,2024-09-27,Kolkata,Residential,Friday,9,0,0,None,24.46,109,2707.0,295063.0,52841.37,1500000,1257778.37,0,0,280424.19
4094,ATM017,2024-10-08,Delhi,Business Area,Tuesday,10,0,0,Eid,33.68,431,4894.0,2770224.79,173051.24,1500000,0.0,1,1,3454610.08
4095,ATM040,2025-10-26,Hyderabad,Railway Station,Sunday,10,1,0,None,23.71,381,3707.0,1856161.93,228134.6,2500000,871972.67,0,0,1850787.45
4096,ATM008,2024-06-08,Bengaluru,Mall,Saturday,6,1,0,None,32.2,216,4027.0,869832.0,109257.94,1000000,239425.94,0,1,1118136.73
4097,ATM033,2024-03-21,Kolkata,Bus Stand,Thursday,3,0,0,None,22.09,206,6035.0,1243210.0,131510.52,1500000,388300.52,0,1,1390561.7
4098,ATM030,2024-02-23,Jaipur,Market,Friday,2,0,0,None,24.99,193,1705.0,329065.0,40559.7,1000000,711494.7,0,0,353238.55
4099,ATM009,2025-01-29,Chennai,Hospital,Wednesday,1,0,0,None,26.98,125,3591.0,448875.0,61526.92,1500000,1112651.92,0,0,401967.86
4100,ATM022,2025-04-08,Bengaluru,Market,Tuesday,4,0,0,None,40.86,333,5803.0,1932399.0,73211.86,2500000,640812.86,0,0,1669655.65
4101,ATM033,2025-09-28,Chennai,Business Area,Sunday,9,1,0,None,31.32,376,4193.0,1576568.0,85863.56,1500000,9295.56,1,1,1816962.58
4102,ATM040,2025-03-21,Chennai,Residential,Friday,3,0,1,None,30.27,203,3962.0,804286.0,67795.11,2000000,1263509.11,0,0,799613.65
4103,ATM038,2025-07-12,Chennai,College,Saturday,7,1,0,None,27.21,254,5819.0,1478026.0,81050.17,1500000,103024.17,0,1,1771583.42
4104,ATM002,2024-04-13,Pune,College,Saturday,4,1,0,None,17.83,300,6229.0,1868700.0,143980.73,2500000,775280.73,0,0,2371342.86
4105,ATM029,2025-07-10,Jaipur,Mall,Thursday,7,0,0,None,24.75,308,3334.0,1026872.0,60544.46,1500000,533672.46,0,0,898242.89
4106,ATM029,2025-08-10,Chennai,Mall,Sunday,8,1,0,None,36.41,305,5555.0,1694275.0,134559.63,2500000,940284.63,0,0,2118837.66
4107,ATM040,2025-03-09,Mumbai,Business Area,Sunday,3,1,0,None,25.25,326,2422.0,789572.0,118747.05,1000000,329175.05,0,1,959384.15
4108,ATM011,2025-05-25,Pune,Bus Stand,Sunday,5,1,0,None,32.9,266,5774.0,1535884.0,200507.78,2500000,1164623.78,0,0,1442685.98
4109,ATM001,2024-12-25,Mumbai,Hospital,Wednesday,12,0,0,None,40.44,138,5700.0,1041748.45,39597.98,2500000,1497849.53,0,0,955958.77
4110,ATM040,2025-12-17,Delhi,College,Wednesday,12,0,0,None,39.31,206,4638.0,1286550.0,78774.28,3000000,1792224.28,0,0,1304153.12
4111,ATM037,2025-12-01,Bengaluru,Business Area,Monday,12,0,0,None,22.75,327,3034.0,1135723.6,189239.03,3000000,2053515.43,0,0,1154468.95
4112,ATM013,2024-03-31,Mumbai,College,Sunday,3,1,0,Holi,19.42,385,3190.0,1228150.0,136151.35,1500000,408001.35,0,1,1801078.97
4113,ATM002,2025-03-31,Kolkata,Business Area,Monday,3,0,0,None,31.27,193,3955.0,763315.0,51649.23,3000000,2288334.23,0,0,720324.67
4114,ATM008,2025-08-30,Pune,Bus Stand,Saturday,8,1,0,None,23.52,295,4648.0,1371160.0,77294.5,2000000,706134.5,0,0,1605534.86
4115,ATM036,2024-10-11,Delhi,Hospital,Friday,10,0,0,None,35.71,194,2109.0,536369.58,52333.6,1500000,1015964.02,0,0,580897.54
4116,ATM027,2025-06-24,Kolkata,Market,Tuesday,6,0,0,None,32.47,186,2399.0,446214.0,73337.45,1500000,1127123.45,0,0,433876.7
4117,ATM008,2024-02-01,Chennai,Mall,Thursday,2,0,0,None,32.63,298,2569.0,765562.0,137481.63,2500000,1871919.63,0,0,745883.15
4118,ATM007,2024-10-07,Hyderabad,College,Monday,10,0,0,None,26.18,99,4843.0,624015.69,86881.52,2500000,1962865.83,0,0,704307.94
4119,ATM006,2024-12-06,Delhi,Bus Stand,Friday,12,0,0,None,21.33,80,2164.0,190475.66,11010.51,2000000,1820534.85,0,0,184715.23
4120,ATM025,2025-12-12,Hyderabad,Business Area,Friday,12,0,0,None,24.99,402,4734.0,2265960.92,223644.06,1500000,0.0,1,1,2501147.55
